web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,nombre_chambre,nombre_salle_bain,superficie,adresse,ville,prix,image_link-src
"1708113911-448","https://www.expat-dakar.com/appartements-a-louer?page=6","Appartement à la sicap foire
2 chambre
Sicap foire,
Dakar

Hier, 10:26

250 000 F Cfa

776424309

338358713","https://www.expat-dakar.com/annonce/appartement-a-la-sicap-foire-5949235","Appartement à la sicap foire","2","2","","Sicap foire","Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e180d97cf925420f067c574b073c81eb/-/horizon-files-prod/ed/picture/qgq9dree/b2993f6e6c4404588ceff599efea765613a715fd.jpg"
"1708113915-449","https://www.expat-dakar.com/appartements-a-louer?page=6","Joli appart F3 tout neuf a la cité Africa
2 chambre120 m²
Mamelles,
Dakar

Hier, 10:27

1 100 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/joli-appart-f3-tout-neuf-a-la-cite-africa-6004613","Joli appart F3 tout neuf a la cité Africa","2","","","Mamelles","Dakar","1 100 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce2e747c5e03554c1a2d3c24633cc5cb/-/horizon-files-prod/ed/picture/qgq9kvw2/392ed3c210ea089e0bbfe8876e7b0eef987d10b6.jpg"
"1708113917-450","https://www.expat-dakar.com/appartements-a-louer?page=6","Appartements f3 à louer aux almadies
2 chambre
Almadies,
Dakar

Hier, 10:42

800 000 F Cfa

772907878

773369595

338670078","https://www.expat-dakar.com/annonce/appartements-f3-a-louer-aux-almadies-5985211","Appartements f3 à louer aux almadies","2","","L'immeuble dispose de plusieurs commodités :

-Salle de réception

-Ascenseur

-Cuisine équipée

-Surpresseur et réservoir d'eau

-Conciergerie

-Caméras de surveillance

-Raccordement à l'égout de l'ONAS.

-Raccordement au réseau de la Sen Eau et de la Senelec

-Installation circuit climatisation

-Parking","Almadies","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/eddfcb0f881a33d92f6c39c7c5ff7d04/-/horizon-files-prod/ed/picture/qxj2e62j/18b04e8a82615e1c98a6deba1155dd46e7855406.jpg"
"1708113920-451","https://www.expat-dakar.com/appartements-a-louer?page=6","Appartements F4 luxueux à louer aux ALMADIES
3 chambre
Almadies,
Dakar

Hier, 10:43

1 000 000 F Cfa

772907878

773369595

338670078","https://www.expat-dakar.com/annonce/appartements-f4-luxueux-a-louer-aux-almadies-5985220","Appartements F4 luxueux à louer aux ALMADIES","3","","L'immeuble dispose de plusieurs commodités :

-Salle de réception

-Ascenseur

-Cuisine équipée

-Surpresseur et réservoir d'eau

-Conciergerie

-Caméras de surveillance

-Raccordement à l'égout de l'ONAS.

-Raccordement au réseau de la Sen Eau et de la Senelec

-Installation circuit climatisation

-Parking","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d586e80d1ac807c288ed7324a8587fc3/-/horizon-files-prod/ed/picture/qenqj5q2/33d763347e09794048255c0b3efec8766385652d.jpg"
"1708113923-452","https://www.expat-dakar.com/appartements-a-louer?page=6","Joli appart F5 de haut standing au point E
4 chambre225 m²
Point-e,
Dakar

Hier, 11:31

1 500 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/joli-appart-f5-de-haut-standing-au-point-e-6004675","Joli appart F5 de haut standing au point E","4","","","Point-e","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0476393f2b27304e5fc547508819b189/-/horizon-files-prod/ed/picture/q4482xrv/ea21166328291eac453ddd1b443f7724b3dd0ea1.jpg"
"1708113928-453","https://www.expat-dakar.com/appartements-a-louer?page=5","Joli appart F6 jamais habité à la cité Africa
4 chambre250 m²
Ouakam,
Dakar

mardi, 09:55

2 300 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/joli-appart-f6-jamais-habite-a-la-cite-africa-5921918","Joli appart F6 jamais habité à la cité Africa","4","5","","Ouakam","Dakar","2 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8461d1237f2eff437e34e2f3673b3884/-/horizon-files-prod/ed/picture/qdek0k2w/8293310ef6fbc9ddd3d0a70a1289270e5f8efe16.jpg"
"1708113931-454","https://www.expat-dakar.com/appartements-a-louer?page=5","Spart grand standing a Mermoz
3 chambre200 m²
Mermoz,
Dakar

mardi, 09:46

1 800 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/spart-grand-standing-a-mermoz-5977825","Spart grand standing a Mermoz","3","3","","Mermoz","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ae619a9f54862803804e7bcecaa0b918/-/horizon-files-prod/ed/picture/q0gwz9e8/8d3decf019a1f2880a68459b516bd046af4bc161.jpg"
"1708113934-455","https://www.expat-dakar.com/appartements-a-louer?page=5","Appartement F4 a louer Yoff Virage Almadies
4 chambre120 m²
Yoff,
Dakar

mardi, 23:10

500 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-yoff-virage-almadies-5986146","Appartement F4 a louer Yoff Virage Almadies","4","2","","Yoff","Dakar","500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/83279a15fa0365168454a30f9bd6acd1/-/horizon-files-prod/ed/picture/qv4e5w45/98e246a03474119b61e2ba3b2f87db7d0f984def.jpg"
"1708113936-456","https://www.expat-dakar.com/appartements-a-louer?page=5","Appartements à louer à Mbao ville neuve
2 chambre
Mbao,
Dakar

Hier, 12:17

175 000 F Cfa

781228694","https://www.expat-dakar.com/annonce/appartements-a-louer-a-mbao-ville-neuve-6004720","Appartements à louer à Mbao ville neuve","2","2","","Mbao","Dakar","175 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1d0abff195782312aa41f4f03304174c/-/horizon-files-prod/ed/picture/qenqm6w4/e5aece0d35b80cd0a56d79d973a730d78c258aaa.jpg"
"1708113939-457","https://www.expat-dakar.com/appartements-a-louer?page=5","Appartement à louer (location temporaire)
2 chambre
Cite Mixta,
Dakar

Hier, 14:12

275 000 F Cfa

779333454","https://www.expat-dakar.com/annonce/appartement-a-louer-location-temporaire-5999351","Appartement à louer (location temporaire)","2","2","Situé au rez-de-chaussée, cet appartement offre deux chambres confortables. La grande chambre climatisée dispose d'une salle de bain attenante, tandis que la petite chambre est équipée d'un ventilateur suspendu au plafond. Chaque chambre est équipée d'un grand lit avec matelas orthopédique neuf pour un confort optimal.","Cite Mixta","Dakar","275 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb35374f174fc913c7a70ef861b92240/-/horizon-files-prod/ed/picture/qq47k6we/3dba815bd8e08d29062cc45f33381b459f40f648.jpg"
"1708113941-458","https://www.expat-dakar.com/appartements-a-louer?page=5","Joli appartement à louer à ngor virage zone calme
4 chambre250 m²
Ngor,
Dakar

Hier, 15:20

700 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/joli-appartement-a-louer-a-ngor-virage-zone-calme-4900316","Joli appartement à louer à ngor virage zone calme","4","2","","Ngor","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5910c692eb8723b18c9e465ba25761e4/-/horizon-files-prod/ed/picture/qpxxm5r/0143978d165ef1ebadd92e41ab75f726e9b9621a.jpg"
"1708113944-459","https://www.expat-dakar.com/appartements-a-louer?page=5","Standing appartement aux almadie
3 chambre150 m²
Almadies,
Dakar

Hier, 15:21

1 000 000 F Cfa

771048216

766612910

771048216","https://www.expat-dakar.com/annonce/standing-appartement-aux-almadie-5971279","Standing appartement aux almadie","3","3","","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/72c68088ef5f85817344ac4753e107f2/-/horizon-files-prod/ed/picture/qgq9ze4e/549ccb05e18790847ddbb641097b89b29f2becc2.jpg"
"1708113946-460","https://www.expat-dakar.com/appartements-a-louer?page=5","Appartement F4 à louer au Point E
3 chambre225 m²
Point-e,
Dakar

Hier, 15:36

1 800 000 F Cfa

776454715

776454715

778145360","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-au-point-e-6004878","Appartement F4 à louer au Point E","3","3","","Point-e","Dakar","1 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/23ee3f7af61d77ee52de5a3d912adebe/-/horizon-files-prod/ed/picture/qm5pkzem/2d6ee77316e7329c0af9749c536bcf0aab9abd8a.jpg"
"1708113949-461","https://www.expat-dakar.com/appartements-a-louer?page=5","STUDIO A LOUR
1 chambre100 m²
Hlm grand-yoff,
Dakar

Hier, 16:56

130 000 F Cfa

775599232

783910606","https://www.expat-dakar.com/annonce/studio-a-lour-6004934","STUDIO A LOUR","1","1","","Hlm grand-yoff","Dakar","130 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/72441f0795013f03a0fd3c6f358ff762/-/horizon-files-prod/ed/picture/qm5pkzx9/a9ce5826e82bed4f3a0ebe394651ee59def44286.jpg"
"1708113951-462","https://www.expat-dakar.com/appartements-a-louer?page=5","Studio à louer par mois
1 chambre
Mermoz,
Dakar

Hier, 16:48

225 000 F Cfa

772506673

767277483

772506673","https://www.expat-dakar.com/annonce/studio-a-louer-par-mois-6004920","Studio à louer par mois","1","2","","Mermoz","Dakar","225 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/72d969fc5331fe9af3425fd36b9baca0/-/horizon-files-prod/ed/picture/qenqm646/108b77b472d8fdb18d142f1bf63c679ee99e6eab.jpg"
"1708113957-463","https://www.expat-dakar.com/appartements-a-louer?page=4","Joli appart F4 de haut standing au virage
3 chambre280 m²
Virage,
Dakar

Hier, 17:27

1 350 000 F Cfa

772251409

760121325","https://www.expat-dakar.com/annonce/joli-appart-f4-de-haut-standing-au-virage-6004995","Joli appart F4 de haut standing au virage","3","","","Virage","Dakar","1 350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3fb9d69f75b81aff5f61787ed455046c/-/horizon-files-prod/ed/picture/qq47kpqw/c0911f4732ccadf602e905a2d48bd8c0a5a1c3cf.jpg"
"1708113960-464","https://www.expat-dakar.com/appartements-a-louer?page=4","Appartement F3 à louer Mermoz
2 chambre
Mermoz,
Dakar

Hier, 19:14

450 000 F Cfa

779972877","https://www.expat-dakar.com/annonce/appartement-f3-a-louer-mermoz-6004992","Appartement F3 à louer Mermoz","2","","Composée de 2 chambres avec salon ouvert cuisine avec placard 2 salles d'eau + toilettes visiteurs balcons au 2e étage","Mermoz","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db17e20593d3b9f5ba0ba9fd0cfd566f/-/horizon-files-prod/ed/picture/q9m9240j/f822f1c431207cd425430016e408bac0ae7d4ab7.jpg"
"1708113962-465","https://www.expat-dakar.com/appartements-a-louer?page=4","STUDIOS AUX MAMELLES F2
1 chambre
Mamelles,
Dakar

Hier, 18:51

275 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/studios-aux-mamelles-f2-6005025","STUDIOS AUX MAMELLES F2","1","2","Studios tout neuf Jamais habiter composé 1 chambre salon cuisine placards espace familiale 1 salle de bain toilette visiteur balcon gardiennage tout neuf jamais habiter à 275.000","Mamelles","Dakar","275 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/59d64c12f419479609f731899bac3fb9/-/horizon-files-prod/ed/picture/q0gwxmg6/686addbed6fb4377700abd76f2dc42068aecb716.jpg"
"1708113965-466","https://www.expat-dakar.com/appartements-a-louer?page=4","APPARTEMENTS F3 AUX MAMELLES
2 chambre
Mamelles,
Dakar

Hier, 18:53

300 000 F Cfa

773752863

771059344","https://www.expat-dakar.com/annonce/appartements-f3-aux-mamelles-6005029","APPARTEMENTS F3 AUX MAMELLES","2","2","Dans un immeuble tout neuf jamais habiter composé de 2 chambres salon cuisine placards espace familiale 1 salle de bain toilette visiteur balcon gardiennage à 300.000","Mamelles","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/02097877c8b7329e055b390650a7d40a/-/horizon-files-prod/ed/picture/qq47kp4j/d69ae93f3dff5511013971243b94cd526dd6a8f7.jpg"
"1708113968-467","https://www.expat-dakar.com/appartements-a-louer?page=4","Studio f2 à louer Sacré Coeur 1

Sacré-cœur,
Dakar

Hier, 19:07

425 000 F Cfa

779972877","https://www.expat-dakar.com/annonce/studio-f2-a-louer-sacre-coeur-1-6005040","Studio f2 à louer Sacré Coeur 1","","","Composée de chambres salon cuisine entièrement équipée salles d'eau + toilettes visiteurs au 1er étage imeuble sécurisé avec ascenseur","Sacré-cœur","Dakar","425 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9fb5857e821efb794a305aa41f45f459/-/horizon-files-prod/ed/picture/qdekzxw2/73924efdd8a19f97a4e6a08b54250f8952ae95c8.jpg"
"1708113971-468","https://www.expat-dakar.com/appartements-a-louer?page=4","Appartement f4 à louer Me5
3 chambre
Mermoz,
Dakar

Hier, 19:18

1 500 000 F Cfa

779972877","https://www.expat-dakar.com/annonce/appartement-f4-a-louer-me5-6005045","Appartement f4 à louer Me5","3","","Composée de 3 chambres salon balcon cuisine Entièrement Équipé espace familiale chauffe Eau 2 salle de bain et toilette visiteur au 1er et 2e étage","Mermoz","Dakar","1 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/69dc80555f4e0e2b5412f2d75a5ff509/-/horizon-files-prod/ed/picture/q785dn7d/427beaf8f0caf1dafe81cf013ed9a90119aeb1a0.jpg"
"1708113974-469","https://www.expat-dakar.com/appartements-a-louer?page=4","Appartement à louer Amadies côté king fahd
2 chambre
Almadies,
Dakar

Hier, 19:28

800 000 F Cfa

779972877","https://www.expat-dakar.com/annonce/appartement-a-louer-amadies-cote-king-fahd-6005053","Appartement à louer Amadies côté king fahd","2","","Composée de 2 chambres salon grand balcon cuisine Équipé espace familiale chauffe Eau gardien h24 chaque pièce avec salle de bain & toilettes visiteurs au 2em étage","Almadies","Dakar","800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b4d255bf4aaef942c6e969cf4173ed00/-/horizon-files-prod/ed/picture/q4482ede/7299dfc95c8ff14aab9cb25d523be2765d8bb935.jpg"
"1708113977-470","https://www.expat-dakar.com/appartements-a-louer?page=4","Appartement F6 de 300 m2 à louer à Yoff
4 chambre300 m²
Yoff,
Dakar

Hier, 20:44

1 300 000 F Cfa

775513937","https://www.expat-dakar.com/annonce/appartement-f6-de-300-m2-a-louer-a-yoff-5925591","Appartement F6 de 300 m2 à louer à Yoff","4","4","","Yoff","Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6c90c902b0645babc045d75139187d61/-/horizon-files-prod/ed/picture/q0gwn5mg/32fc5e9d8db47d7ccfb9e91d1a36277a1439039e.jpg"
"1708113979-471","https://www.expat-dakar.com/appartements-a-louer?page=4","Des apparts à louer aux Mamelles
2 chambre100 m²
Mamelles,
Dakar

Hier, 22:05

300 000 F Cfa

766047878

776560203","https://www.expat-dakar.com/annonce/des-apparts-a-louer-aux-mamelles-5850978","Des apparts à louer aux Mamelles","2","3","","Mamelles","Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9839b6d1be6ed224c181bab9e626cdef/-/horizon-files-prod/ed/picture/qm5r8de9/cfc8e71605d6426084fa03291550d958ede49ac8.jpg"
"1708113981-472","https://www.expat-dakar.com/appartements-a-louer?page=4","F3 A LOUER
2 chambre120 m²
Sicap foire,
Dakar

Hier, 22:21

325 000 F Cfa

775599232

783910606","https://www.expat-dakar.com/annonce/f3-a-louer-6005091","F3 A LOUER","2","3","","Sicap foire","Dakar","325 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/66417f51d2f40d1802052eff56e4765f/-/horizon-files-prod/ed/picture/q0gwxm76/5e8c5f0b44da9b1ad15196430a89facc95aac890.jpg"
"1708113987-473","https://www.expat-dakar.com/appartements-a-louer?page=3","Mermoz magnifique appartement vide disponible
3 chambre175 m²
Mermoz,
Dakar

Aujourd'hui, 01:51

Vendeur vérifié

550 000 F Cfa

781156032","https://www.expat-dakar.com/annonce/mermoz-magnifique-appartement-vide-disponible-6005149","Mermoz magnifique appartement vide disponible","3","3","","Mermoz","Dakar","550 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb68328eefe4038d4d955386b0f9ee72/-/horizon-files-prod/ed/picture/qngxkr00/b17f855dcfb3ba005526709d48d49d8c0febc427.jpg"
"1708113989-474","https://www.expat-dakar.com/appartements-a-louer?page=3","Mermoz magnifique appartement
2 chambre150 m²
Mermoz,
Dakar

Aujourd'hui, 01:56

Vendeur vérifié

450 000 F Cfa

781156032","https://www.expat-dakar.com/annonce/mermoz-magnifique-appartement-6005152","Mermoz magnifique appartement","2","3","","Mermoz","Dakar","450 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3589d012288c287ab080e31e2880cce6/-/horizon-files-prod/ed/picture/q8v52qkn/21259f9d3a48d3de167acadbf41da01af18b0df3.jpg"
"1708113992-475","https://www.expat-dakar.com/appartements-a-louer?page=3","Jolis appartements à louer
2 chambre75 m²
Zac Mbao,
Dakar

Aujourd'hui, 07:03

135 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/jolis-appartements-a-louer-5959275","Jolis appartements à louer","2","1","","Zac Mbao","Dakar","135 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/53511e9a2eb2740d7329653cd56c3e98/-/horizon-files-prod/ed/picture/q448pwq8/824581e8a92d126b829800d7751f7ad4fd014eb6.jpg"
"1708113994-476","https://www.expat-dakar.com/appartements-a-louer?page=3","Jolie appartement à louer
3 chambre150 m²
Mbao,
Dakar

Aujourd'hui, 07:03

170 000 F Cfa

774304404

765913011","https://www.expat-dakar.com/annonce/jolie-appartement-a-louer-5981262","Jolie appartement à louer","3","2","","Mbao","Dakar","170 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2095db0d4e857fbf5e3da6ac957219b/-/horizon-files-prod/ed/picture/qdek6qxj/419efe5ff8e641b32c28c617318c116fafd883d0.jpg"
"1708113998-477","https://www.expat-dakar.com/appartements-a-louer?page=3","Duplex à louer aux ngor almadies
4 chambre200 m²
Almadies,
Dakar

Aujourd'hui, 07:06

700 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/duplex-a-louer-aux-ngor-almadies-4998084","Duplex à louer aux ngor almadies","4","4","","Almadies","Dakar","700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9268acc29dc30e98eb4da3abf106f84/-/horizon-files-prod/ed/picture/qdxd2zm/1450b07b6de13c4862a19c2910b64e95304899c3.jpg"
"1708114001-478","https://www.expat-dakar.com/appartements-a-louer?page=3","Appartement à louer à Yoff
4 chambre300 m²
Yoff,
Dakar

Aujourd'hui, 07:06

1 300 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-a-louer-a-yoff-5827138","Appartement à louer à Yoff","4","5","","Yoff","Dakar","1 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cd4fb43f61748545a9da8c49337fbe18/-/horizon-files-prod/ed/picture/qpdwzg7x/9d80eacb554c3767af76cde1100fdcf1950b9ccd.jpg"
"1708114004-479","https://www.expat-dakar.com/appartements-a-louer?page=3","Appartement vide 3 chambres salon à louer mermoz
3 chambre150 m²
Mermoz,
Dakar

Aujourd'hui, 07:08

900 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-vide-3-chambres-salon-a-louer-mermoz-4846898","Appartement vide 3 chambres salon à louer mermoz","3","4","","Mermoz","Dakar","900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bf021e4aa97bd7733215b686f4678fc2/-/horizon-files-prod/ed/picture/qrgw8r4/e902a672a29545bde7df595ea7e12310ab4410d1.jpg"
"1708114006-480","https://www.expat-dakar.com/appartements-a-louer?page=3","Appartement à louer à Fann
3 chambre
Fann,
Dakar

Aujourd'hui, 07:09

1 900 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-a-louer-a-fann-2725370","Appartement à louer à Fann","3","","","Fann","Dakar","1 900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3194862644a066e10bc84a2a23860ea8/-/horizon-files-prod/ed/picture/migrated/q95wqpp/2a9b9d3c84f38e16d5a36ec277423ad29bbb3507.jpg"
"1708114009-481","https://www.expat-dakar.com/appartements-a-louer?page=3","Appartement à louer almadies
3 chambre250 m²
Almadies,
Dakar

Aujourd'hui, 07:10

1 000 000 F Cfa

775597743","https://www.expat-dakar.com/annonce/appartement-a-louer-almadies-5825808","Appartement à louer almadies","3","5","","Almadies","Dakar","1 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/afeb8bede6ecc054656700b0b49b6640/-/horizon-files-prod/ed/picture/q8vzezwn/f631bc5565507e2f1ea28395a22c26bfd68c3ad7.jpg"
