web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,detail,superficie,adresse,ville,prix,image_link-src
"1708114323-355","https://www.expat-dakar.com/terrains-a-vendre?page=18","Des terrains de 150m2 à Diamniadio
150 m²
Diamniadio,
Dakar

29. janv., 17:38

3 500 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/des-terrains-de-150m2-a-diamniadio-5967140","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-356","https://www.expat-dakar.com/terrains-a-vendre?page=18","Terrain de 210m2 à THIES
210 m²
Thiès,
Thiès

29. janv., 11:46

500 000 F Cfa

774856969

779901784

774037202","https://www.expat-dakar.com/annonce/terrain-de-210m2-a-thies-5992504","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-357","https://www.expat-dakar.com/terrains-a-vendre?page=18","Terrain à vendre à thies
300 m²
Thiès,
Thiès

29. janv., 13:24

Vendeur vérifié

1 800 000 F Cfa

773581179","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-thies-5850984","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-358","https://www.expat-dakar.com/terrains-a-vendre?page=18","Terrain de 150m2 bien placé sur la VDN à vendre
150 m²
VDN,
Dakar

29. janv., 12:11

70 000 000 F Cfa

770107474

775847575

778785858","https://www.expat-dakar.com/annonce/terrain-de-150m2-bien-place-sur-la-vdn-a-vendre-5992525","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-359","https://www.expat-dakar.com/terrains-a-vendre?page=18","Kounoune allmadies 2 péage
160 m²
Almadies 2,
Dakar

27. janv., 23:47

Vendeur vérifié

25 000 000 F Cfa

781156032","https://www.expat-dakar.com/annonce/kounoune-allmadies-2-peage-5991689","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-360","https://www.expat-dakar.com/terrains-a-vendre?page=18","Terrain de 180m2 à mbao baobab 2
180 m²
Mbao,
Dakar

28. janv., 20:02

35 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-180m2-a-mbao-baobab-2-5991995","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-361","https://www.expat-dakar.com/terrains-a-vendre?page=18","Terrains viabilisés à vendre à Ouest Foire
150 m²
Ouest foire,
Dakar

28. janv., 19:44

65 000 000 F Cfa

766047878

776560203","https://www.expat-dakar.com/annonce/terrains-viabilises-a-vendre-a-ouest-foire-5731112","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-362","https://www.expat-dakar.com/terrains-a-vendre?page=18","Villa de 129m2 angle à démolir dieuppeul
129 m²
Dieuppeul,
Dakar

29. janv., 20:23

80 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/villa-de-129m2-angle-a-demolir-dieuppeul-5992029","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114323-363","https://www.expat-dakar.com/terrains-a-vendre?page=18","Angle 190m2 à Kounoune Cité des Enseignants - Délibération
190 m²
Kounoune,
Dakar

20. déc. '23, 08:23

7 000 000 F Cfa

762803939","https://www.expat-dakar.com/annonce/angle-190m2-a-kounoune-cite-des-enseignants-deliberation-5962676","Page 18 résultats pour Terrains à vendre - Sénégal","","","","14 000 000 F Cfa",""
"1708114325-364","https://www.expat-dakar.com/terrains-a-vendre?page=17","VIP

VEND DES TERRAINS AUX HLM DE KEUR NDIAYE LO
150 m²
Sangalkam,
Dakar

Hier, 16:44

8 000 000 F Cfa

778146574

761855591","https://www.expat-dakar.com/annonce/vend-des-terrains-aux-hlm-de-keur-ndiaye-lo-6004948","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-365","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 225 m2 à vendre à MBORO
225 m²
Mboro,
Thiès

26. janv., 16:34

Vendeur vérifié

2 950 000 F Cfa

772707901

771349834

778993924","https://www.expat-dakar.com/annonce/terrain-de-225-m2-a-vendre-a-mboro-5952918","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-366","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain 1000m2 à vendre Ngaparou
1,000 m²
Ngaparou,
Thiès

2. févr., 18:50

55 000 000 F Cfa

775225352","https://www.expat-dakar.com/annonce/terrain-1000m2-a-vendre-ngaparou-3502673","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-367","https://www.expat-dakar.com/terrains-a-vendre?page=17","Des terrains de 225m2 à guéreo
225 m²
Guereo,
Thiès

29. janv., 18:21

2 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/des-terrains-de-225m2-a-guereo-5984017","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-368","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 150m2 angle clôturé à lac rose
150 m²
Lac rose,
Dakar

29. janv., 18:20

6 500 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-150m2-angle-cloture-a-lac-rose-2727463","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-369","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 150m2 angle keur ndiaye lo
150 m²
Keur ndiaye lô,
Dakar

29. janv., 17:44

11 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-150m2-angle-keur-ndiaye-lo-2727429","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-370","https://www.expat-dakar.com/terrains-a-vendre?page=17","Des terrains de 150m2 à déni bireume ndao
150 m²
Bambilor,
Dakar

29. janv., 17:43

2 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/des-terrains-de-150m2-a-deni-bireume-ndao-5966653","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-371","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 150m2 à Toubab Dialao
150 m²
Toubab dialo,
Dakar

29. janv., 17:42

4 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-150m2-a-toubab-dialao-2727639","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-372","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 300m2 à Toubab Dialao
300 m²
Toubab dialo,
Dakar

29. janv., 17:42

11 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-300m2-a-toubab-dialao-2727859","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-373","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 300m2 à malicounda péage
300 m²
Malicounda,
Thiès

29. janv., 17:41

4 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-300m2-a-malicounda-peage-5984366","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114325-374","https://www.expat-dakar.com/terrains-a-vendre?page=17","Terrain de 150m2 almadies boa
150 m²
Almadies,
Dakar

29. janv., 17:40

75 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/terrain-de-150m2-almadies-boa-5985389","Page 17 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-375","https://www.expat-dakar.com/terrains-a-vendre?page=16","VIP

VEND DES TERRAINS AUX HLM DE KEUR NDIAYE LO
150 m²
Sangalkam,
Dakar

Hier, 16:44

8 000 000 F Cfa

778146574

761855591","https://www.expat-dakar.com/annonce/vend-des-terrains-aux-hlm-de-keur-ndiaye-lo-6004948","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-376","https://www.expat-dakar.com/terrains-a-vendre?page=16","TERRAIN À VENDRE AUX ALMADIES
289 m²
Almadies,
Dakar

31. janv., 14:32

265 000 000 F Cfa

784689081","https://www.expat-dakar.com/annonce/terrain-a-vendre-aux-almadies-5933968","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-377","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain à vendre au lac rose
8,756 m²
Lac rose,
Dakar

31. janv., 12:50

87 560 000 F Cfa

773519884","https://www.expat-dakar.com/annonce/terrain-a-vendre-au-lac-rose-3947024","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-378","https://www.expat-dakar.com/terrains-a-vendre?page=16","TERRAIN À VENDRE À KEUR MOUSSA ( proche AIBD)
180 m²
Keur moussa,
Thiès

22. janv., 08:27

2 000 000 F Cfa

776560931","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-keur-moussa-proche-aibd-5986261","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-379","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain à vendre sur la corniche de Fann
2,760 m²
Fann,
Dakar

lundi, 15:10

1 400 000 F Cfa

765295837","https://www.expat-dakar.com/annonce/terrain-a-vendre-sur-la-corniche-de-fann-5975907","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-380","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain 300 m2 à Tivaouane
300 m²
Tivaouane,
Thiès

31. janv., 06:27

Vendeur vérifié

3 900 000 F Cfa

768158353

775714878","https://www.expat-dakar.com/annonce/terrain-300-m2-a-tivaouane-5993593","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-381","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain à vendre à Saly Bambara
516 m²
Saly,
Thiès

mardi, 12:33

31 000 000 F Cfa

751071840","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-saly-bambara-5993504","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-382","https://www.expat-dakar.com/terrains-a-vendre?page=16","Champs de 3 hectares à vendre
30,000,000 m²
Fissel,
Thiès

30. janv., 14:06

24 500 000 F Cfa

773190773","https://www.expat-dakar.com/annonce/champs-de-3-hectares-a-vendre-5661993","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-383","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain À Vendre
1,000 m²
Touba,
Diourbel

30. janv., 13:01

550 000 000 F Cfa

778475550","https://www.expat-dakar.com/annonce/terrain-a-vendre-5981908","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-384","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain de 150m2 à vendre Bargny
150 m²
Bargny,
Dakar

30. janv., 12:48

6 500 000 F Cfa

786356707","https://www.expat-dakar.com/annonce/terrain-de-150m2-a-vendre-bargny-5970773","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114328-385","https://www.expat-dakar.com/terrains-a-vendre?page=16","Terrain à vendre à Malicounda Extension
300 m²
Malicounda,
Thiès

30. janv., 12:36

5 000 000 F Cfa

781467353

706922841","https://www.expat-dakar.com/annonce/terrain-a-vendre-a-malicounda-extension-5964049","Page 16 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114330-386","https://www.expat-dakar.com/terrains-a-vendre?page=15","VIP

Terrains a côté du parc technologique de Diamniadio
450 m²
Rufisque,
Dakar

5. oct. '23, 00:31

25 000 000 F Cfa

761819807

774195599","https://www.expat-dakar.com/annonce/terrains-a-cote-du-parc-technologique-de-diamniadio-2891566","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-387","https://www.expat-dakar.com/terrains-a-vendre?page=15","Terrain à Nguerigne Serere
1,500 m²
Nguering,
Thiès

1. févr., 07:01

Vendeur vérifié

1 F Cfa

774486040

771320710","https://www.expat-dakar.com/annonce/terrain-a-nguerigne-serere-5994405","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-388","https://www.expat-dakar.com/terrains-a-vendre?page=15","Lots de Terrains a la Cité Apix de tivaouane peulh
150 m²
Tivaouane peulh,
Dakar

1. févr., 07:21

30 000 000 F Cfa

777247735

772488787

783380606","https://www.expat-dakar.com/annonce/lots-de-terrains-a-la-cite-apix-de-tivaouane-peulh-5906605","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-389","https://www.expat-dakar.com/terrains-a-vendre?page=15","Villa de 238m2 à démolir sicap karack
238 m²
Karack,
Dakar

31. janv., 22:47

135 000 000 F Cfa

774357705

774357705

774357705","https://www.expat-dakar.com/annonce/villa-de-238m2-a-demolir-sicap-karack-2727446","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-390","https://www.expat-dakar.com/terrains-a-vendre?page=15","Terrain à vendre Niakoul Rap
150 m²
Niakoul rap,
Dakar

31. janv., 19:07

9 000 000 F Cfa

785445454

785445353","https://www.expat-dakar.com/annonce/terrain-a-vendre-niakoul-rap-5072517","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-391","https://www.expat-dakar.com/terrains-a-vendre?page=15","TERRAIN PIEDS DANS L'EAU À GUEREO
2,905 m²
Guereo,
Thiès

31. janv., 17:31

Vendeur vérifié

170 000 000 F Cfa

772293834

769023031","https://www.expat-dakar.com/annonce/terrain-pieds-dans-leau-a-guereo-5983956","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-392","https://www.expat-dakar.com/terrains-a-vendre?page=15","Terrains à vendre à NDIKHIRATE
150 m²
Ndiakhirate,
Dakar

29. janv., 16:29

16 000 000 F Cfa

782748263

338948189","https://www.expat-dakar.com/annonce/terrains-a-vendre-a-ndikhirate-5992714","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-393","https://www.expat-dakar.com/terrains-a-vendre?page=15","Terrain de 300m2 à vendre à Kounoune, Cité Hawa Dia
300 m²
Kounoune,
Dakar

27. juil. '23, 13:58

25 000 000 F Cfa

775635799","https://www.expat-dakar.com/annonce/terrain-de-300m2-a-vendre-a-kounoune-cite-hawa-dia-4440345","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-394","https://www.expat-dakar.com/terrains-a-vendre?page=15","Terrain 150 m2 tf individuel kounoune
150 m²
Hann maristes,
Dakar

11. déc. '23, 17:02

14 000 000 F Cfa

762668595","https://www.expat-dakar.com/annonce/terrain-150-m2-tf-individuel-kounoune-5407854","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-395","https://www.expat-dakar.com/terrains-a-vendre?page=15","Vente Terrain 14 000m2 Cité Hacienda
14,000 m²
Dalifort,
Dakar

31. janv., 15:52

1 F Cfa

776576626

772317210

779242728","https://www.expat-dakar.com/annonce/vente-terrain-14-000m2-cite-hacienda-5957807","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114330-396","https://www.expat-dakar.com/terrains-a-vendre?page=15","Des terrains à vendre aux Almadies (Recasement 1et 2)
200 m²
Almadies,
Dakar

31. janv., 15:34

500 000 F Cfa

766047878

776560203","https://www.expat-dakar.com/annonce/des-terrains-a-vendre-aux-almadies-recasement-1et-2-5753891","Page 15 résultats pour Terrains à vendre - Sénégal","","","","25 000 000 F Cfa",""
"1708114333-397","https://www.expat-dakar.com/terrains-a-vendre?page=14","VIP

VEND DES TERRAINS AUX HLM DE KEUR NDIAYE LO
150 m²
Sangalkam,
Dakar

Hier, 16:44

8 000 000 F Cfa

778146574

761855591","https://www.expat-dakar.com/annonce/vend-des-terrains-aux-hlm-de-keur-ndiaye-lo-6004948","Page 14 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114333-398","https://www.expat-dakar.com/terrains-a-vendre?page=14","100 hectares a Bambilor

Bambilor,
Dakar

2. févr., 16:12

778183535

764252582","https://www.expat-dakar.com/annonce/100-hectares-a-bambilor-5989034","Page 14 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114333-399","https://www.expat-dakar.com/terrains-a-vendre?page=14","Terrain Diamniadio site résidentiel
150 m²
Diamniadio,
Dakar

2. févr., 15:23

13 500 000 F Cfa

771438860","https://www.expat-dakar.com/annonce/terrain-diamniadio-site-residentiel-5834452","Page 14 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
"1708114333-400","https://www.expat-dakar.com/terrains-a-vendre?page=14","Terrain commercial vers Lompoul
2,500,000 m²
Kebemer,
Louga

2. févr., 15:08

Vendeur vérifié

250 F Cfa

772707901

771349834

778993924","https://www.expat-dakar.com/annonce/terrain-commercial-vers-lompoul-5952905","Page 14 résultats pour Terrains à vendre - Sénégal","","","","8 000 000 F Cfa",""
